original_image,retrieved_image1,score1,retrieved_image2,score2,retrieved_image3,score3
figure12-02-29.jpg,figure01-05-12a.jpg,3.458324909210205,figure05-04-08a.jpg,3.928962469100952,figure02-06-11a.jpg,4.066039085388184
figure10-2-4.png,figure14-3-23.png,4.734799861907959,figure14-3-31.png,5.782192230224609,figure18-14-1.png,6.394071102142334
figure05-03-03.jpg,figure12-03-05A.png,7.606424331665039,figure14-3-25.png,10.09546947479248,figure14-3-6.png,10.2363862991333
figure04-22A.jpg,figure08-19B.jpg,3.713461399078369,figure07-04A.jpg,3.977184534072876,figure06-09A.jpg,3.9874210357666016
figure14-3-33.png,figure14-3-24.png,4.768393516540527,figure14-3-30.png,5.07498836517334,figure5-5-3A.png,5.381096839904785
figure5-6A.png,figure5-5A.png,11.00251293182373,figure4-22A.png,11.270919799804688,figure2-5A.png,13.014604568481445
figure07-23A.jpg,figure07-23C.jpg,3.897188663482666,figure07-23E.jpg,4.095573425292969,figure10-12B.jpg,4.28806209564209
figure01-01A.jpg,figure01-01B.jpg,3.019965887069702,figure07-09G.jpg,3.2945244312286377,figure04-17B.jpg,3.8830490112304688
figure12-1-12D.png,figure8-1-39D.png,3.904789924621582,figure9-9-1A.png,3.9704794883728027,figure13-2-4A.png,4.072819709777832
figure4-20A.png,figure9-10B.png,18.423736572265625,figure8-5-12A.png,20.123558044433594,figure20-2-5B.png,21.478885650634766
figure6-9.png,figure6-13.png,5.592663764953613,figure3-10.png,6.516802787780762,figure11-2-8A.png,6.66100549697876
figure04-06C.jpg,figure09-09B.jpg,9.924674034118652,figure04-43A.jpg,10.310792922973633,figure06-21A.jpg,10.578630447387695
figure18-9-7C.png,figure18-9-7A.png,7.093628883361816,figure14-07-04B.jpg,7.120139122009277,figure20-2-5C.png,7.5610127449035645
figure4-14.png,figure3-23.png,5.8492279052734375,figure7-34.png,7.017197608947754,figure3-2.png,7.233999252319336
figure1-23A.png,figure1-23E.png,7.915667533874512,figure8-1-33A.png,10.14651107788086,figure8-2A.png,10.36416244506836
figure05-01-04.jpg,figure14-16-03.jpg,21.355928421020508,figure17-4-11A.png,26.881847381591797,figure05-05-04.jpg,27.777803421020508
figure5-3-26.png,figure15-1-2.png,3.7279868125915527,figure13-9-5.png,3.911618947982788,figure14-3-31.png,3.9518423080444336
figure12-06-04B.png,figure16-2-8B.png,5.883471488952637,figure5-3-35.png,6.129001140594482,figure15-4-10.jpg,6.181702613830566
figure12-05-06.png,figure12-04-13.jpg,20.452505111694336,figure15-2-9.jpg,21.860652923583984,figure18-6-3B.jpg,22.766019821166992
figure2-28.png,figure4-15A.png,9.283910751342773,figure4-14.png,10.419855117797852,figure2-26A.png,10.483007431030273
figure16-2-1B.png,figure13-1-2A.png,14.240617752075195,figure18-10-7.png,14.421907424926758,figure18-10-8.png,14.818588256835938
figure5-4-13A.png,figure8-2-22C.png,6.510425567626953,figure13-3-1A.png,6.535450458526611,figure9-4-12F.png,6.918506145477295
figure13-5-1B.png,figure13-1-5B.png,2.400481700897217,figure5-3-42B.png,2.7153689861297607,figure12-1-12E.png,3.893073081970215
figure08-39.jpg,figure19-3-1B.png,6.3745012283325195,figure11-07-13B.jpg,6.701151371002197,figure18-12-2A.jpg,6.753506660461426
figure10-1-26A.png,figure14-3-1.png,3.1792376041412354,figure9-3-2A.png,3.6864986419677734,figure15-1-20A.png,3.970419406890869
figure1-9A.png,figure6-10A.png,14.656898498535156,figure7-20A.png,15.130159378051758,figure1-6A.png,15.160087585449219
figure9-19A.png,figure2-2A.png,9.538436889648438,figure1-14A.png,10.808904647827148,figure6-2-5A.png,10.852117538452148
figure16-4-4B.png,figure16-4-4AA.png,8.730766296386719,figure14-14-02B.png,12.12106990814209,figure14-12-04.jpg,12.210580825805664
figure5-3-6.png,figure15-1-5.png,4.081773281097412,figure13-8-2A.png,4.339282035827637,figure9-3-1A.png,4.520526885986328
figure10-1-13B.png,figure13-4-3B.png,4.448262691497803,figure8-4-17B.png,4.4748029708862305,figure9-1-4B.png,4.699292182922363
figure01-01B.jpg,figure07-09G.jpg,2.981567144393921,figure01-01A.jpg,3.019965887069702,figure06-27B.jpg,3.4379172325134277
figure11-2-8B.png,figure16-4-2BB.png,2.69867205619812,figure10-1-25B.png,2.7012901306152344,figure13-1-5B.png,3.3020541667938232
figure5-2-3.png,figure5-2-4.png,3.833087921142578,figure12-02-23A.png,3.9216089248657227,figure11-10-01A.png,4.6576948165893555
